1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65
0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 1, 0, 0, 0, 0, 0, 0, 0, 20273, 1215, 0, 0, 0, 0, 0, 0, 1403, 167432, 216, 0, 0, 0, 0, 0, 0, 877, 16438, 14, 0, 0, 0, 0, 0, 0, 222, 2366, 1, 0, 0, 0, 0, 0, 0, 93, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1072, 189, 0, 0, 0, 0, 0, 0, 42, 31216, 593, 0, 0, 0, 0, 0, 0, 761, 55816, 1307, 0, 0, 0, 0, 0, 0, 2571, 101899, 37, 0, 0, 0, 0, 0, 0, 850, 3456, 0, 0, 0, 0, 0, 0, 0, 0, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 0, 0, 0, 0, 0, 0, 1, 802, 37, 0, 0, 0, 0, 0, 0, 10, 254643, 1200, 0, 0, 0, 0, 0, 0, 5464, 143817, 205, 0, 0, 0, 0, 0, 0, 1175, 23985, 130, 0, 0, 0, 0, 0, 0, 647, 9431, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5966, 257, 0, 0, 0, 0, 0, 0, 195, 22159, 593, 0, 0, 0, 0, 0, 0, 927, 39608, 43, 0, 0, 0, 0, 0, 0, 813, 4241, 0, 0, 0, 0, 0, 0, 0, 0, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69254, 957, 0, 0, 0, 0, 0, 0, 2267, 75147, 297, 0, 0, 0, 0, 0, 0, 1931, 16493, 1, 0, 0, 0, 0, 0, 0, 54, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 739, 158, 0, 0, 0, 0, 0, 0, 45, 30690, 1032, 0, 0, 0, 0, 0, 0, 823, 54030, 1248, 0, 0, 0, 0, 0, 0, 2375, 103404, 362, 0, 0, 0, 0, 0, 0, 2691, 25659, 0, 0, 0, 0, 0, 0, 0, 0, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 46798, 1546, 0, 0, 0, 0, 0, 0, 1755, 182419, 1778, 0, 0, 0, 0, 0, 0, 6010, 137437, 143, 0, 0, 0, 0, 0, 0, 447, 14905, 8, 0, 0, 0, 0, 0, 0, 165, 970, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 2282, 517, 0, 0, 0, 0, 0, 0, 95, 250592, 3402, 0, 0, 0, 0, 0, 0, 8018, 305524, 1660, 0, 0, 0, 0, 0, 0, 8958, 67181, 165, 0, 0, 0, 0, 0, 0, 1000, 14827, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 665, 107, 0, 0, 0, 0, 0, 0, 18, 11265, 225, 0, 0, 0, 0, 0, 0, 229, 17035, 563, 0, 0, 0, 0, 0, 0, 963, 41176, 26, 0, 0, 0, 0, 0, 0, 683, 1847, 0, 0, 0, 0, 0, 0, 0, 0, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2607, 313, 0, 0, 0, 0, 0, 0, 155, 65392, 7, 0, 0, 0, 0, 0, 0, 90, 1054, 2, 0, 0, 0, 0, 0, 0, 17, 323, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 813, 103, 0, 0, 0, 0, 0, 0, 61, 58800, 138, 0, 0, 0, 0, 0, 0, 659, 7638, 1, 0, 0, 0, 0, 0, 0, 24, 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 145, 29, 0, 0, 0, 0, 0, 0, 4, 84111, 3025, 0, 0, 0, 0, 0, 0, 1827, 154500, 3348, 0, 0, 0, 0, 0, 0, 6190, 531369, 3919, 0, 0, 0, 0, 0, 0, 18833, 237184, 0, 0, 0, 0, 0, 0, 0, 0, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 349, 74, 0, 0, 0, 0, 0, 0, 20, 23034, 339, 0, 0, 0, 0, 0, 0, 833, 29442, 48, 0, 0, 0, 0, 0, 0, 113, 3582, 16, 0, 0, 0, 0, 0, 0, 74, 2577, 0, 0, 0, 0, 0, 0, 0, 13, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 3235, 188, 0, 0, 0, 0, 0, 0, 234, 44651, 443, 0, 0, 0, 0, 0, 0, 1594, 24279, 7, 0, 0, 0, 0, 0, 0, 73, 881, 0, 0, 0, 0, 0, 0, 0, 6, 26, 0, 0, 0, 0, 0, 0, 0, 6, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 475, 34, 0, 0, 0, 0, 0, 0, 9, 202103, 1155, 0, 0, 0, 0, 0, 0, 3974, 70803, 228, 0, 0, 0, 0, 0, 0, 1063, 14916, 64, 0, 0, 0, 0, 0, 0, 291, 7385, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 4, 0, 0, 0, 0, 0, 0, 1, 37632, 1247, 0, 0, 0, 0, 0, 0, 1813, 97463, 395, 0, 0, 0, 0, 0, 0, 2499, 23431, 15, 0, 0, 0, 0, 0, 0, 163, 1732, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1349, 235, 0, 0, 0, 0, 0, 0, 92, 149742, 801, 0, 0, 0, 0, 0, 0, 2224, 58847, 384, 0, 0, 0, 0, 0, 0, 1318, 32650, 132, 0, 0, 0, 0, 0, 0, 724, 20863, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 1799, 161, 0, 0, 0, 0, 0, 0, 134, 66072, 990, 0, 0, 0, 0, 0, 0, 2798, 89571, 2, 0, 0, 0, 0, 0, 0, 4, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 7, 0, 0, 0, 0, 0, 0, 1, 5280, 91, 0, 0, 0, 0, 0, 0, 119, 17944, 246, 0, 0, 0, 0, 0, 0, 683, 63393, 10, 0, 0, 0, 0, 0, 0, 133, 1137, 0, 0, 0, 0, 0, 0, 0, 0, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39631, 185, 0, 0, 0, 0, 0, 0, 472, 22452, 341, 0, 0, 0, 0, 0, 0, 1217, 26538, 5, 0, 0, 0, 0, 0, 0, 101, 564, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 215, 51, 0, 0, 0, 0, 0, 0, 18, 16794, 500, 0, 0, 0, 0, 0, 0, 327, 29426, 653, 0, 0, 0, 0, 0, 0, 1137, 137488, 467, 0, 0, 0, 0, 0, 0, 5096, 32504, 0, 0, 0, 0, 0, 0, 0, 0, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 1247, 48, 0, 0, 0, 0, 0, 0, 22, 37335, 3947, 0, 0, 0, 0, 0, 0, 2295, 1072392, 2221, 0, 0, 0, 0, 0, 0, 8099, 172511, 665, 0, 0, 0, 0, 0, 0, 3180, 57710, 50, 0, 0, 0, 0, 0, 0, 761, 6417, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 360, 47, 0, 0, 0, 0, 0, 0, 12, 35710, 1932, 0, 0, 0, 0, 0, 0, 1470, 327347, 412, 0, 0, 0, 0, 0, 0, 2088, 37117, 111, 0, 0, 0, 0, 0, 0, 727, 5746, 5, 0, 0, 0, 0, 0, 0, 46, 319, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1512, 109, 0, 0, 0, 0, 0, 0, 30, 21115, 449, 0, 0, 0, 0, 0, 0, 523, 75598, 1745, 0, 0, 0, 0, 0, 0, 3783, 161300, 32, 0, 0, 0, 0, 0, 0, 1015, 2149, 0, 0, 0, 0, 0, 0, 0, 0, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16704, 1669, 0, 0, 0, 0, 0, 0, 1065, 93803, 745, 0, 0, 0, 0, 0, 0, 3311, 49760, 109, 0, 0, 0, 0, 0, 0, 377, 7181, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 6, 0, 0, 0, 0, 0, 0, 1, 19671, 789, 0, 0, 0, 0, 0, 0, 572, 34323, 474, 0, 0, 0, 0, 0, 0, 1512, 71337, 62, 0, 0, 0, 0, 0, 0, 990, 4211, 0, 0, 0, 0, 0, 0, 0, 0, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 22677, 1615, 0, 0, 0, 0, 0, 0, 1205, 363295, 2056, 0, 0, 0, 0, 0, 0, 9024, 197076, 147, 0, 0, 0, 0, 0, 0, 882, 12654, 5, 0, 0, 0, 0, 0, 0, 115, 771, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 1, 363, 36, 0, 0, 0, 0, 0, 0, 8, 5158, 112, 0, 0, 0, 0, 0, 0, 104, 5189, 182, 0, 0, 0, 0, 0, 0, 246, 60566, 1344, 0, 0, 0, 0, 0, 0, 4229, 165504, 0, 0, 0, 0, 0, 0, 0, 0, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 10, 0, 0, 0, 0, 0, 0, 0, 29841, 116, 0, 0, 0, 0, 0, 0, 609, 7767, 1, 0, 0, 0, 0, 0, 0, 38, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 38, 0, 0, 0, 0, 0, 0, 5, 113399, 247, 0, 0, 0, 0, 0, 0, 1521, 15932, 38, 0, 0, 0, 0, 0, 0, 225, 2405, 2, 0, 0, 0, 0, 0, 0, 32, 445, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 787, 81, 0, 0, 0, 0, 0, 0, 23, 110142, 620, 0, 0, 0, 0, 0, 0, 2072, 44337, 83, 0, 0, 0, 0, 0, 0, 692, 5752, 31, 0, 0, 0, 0, 0, 0, 163, 2498, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 27, 0, 0, 0, 0, 0, 0, 3, 51391, 15, 0, 0, 0, 0, 0, 0, 305, 1125, 0, 0, 0, 0, 0, 0, 0, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 18, 0, 0, 0, 0, 0, 0, 1, 19304, 974, 0, 0, 0, 0, 0, 0, 750, 68377, 584, 0, 0, 0, 0, 0, 0, 2265, 32690, 34, 0, 0, 0, 0, 0, 0, 402, 4538, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 534, 174, 0, 0, 0, 0, 0, 0, 47, 59140, 206, 0, 0, 0, 0, 0, 0, 1322, 13752, 5, 0, 0, 0, 0, 0, 0, 11, 399, 1, 0, 0, 0, 0, 0, 0, 10, 23, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 135, 29, 0, 0, 0, 0, 0, 0, 9, 6882, 596, 0, 0, 0, 0, 0, 0, 199, 158311, 448, 0, 0, 0, 0, 0, 0, 2259, 26145, 76, 0, 0, 0, 0, 0, 0, 516, 4028, 0, 0, 0, 0, 0, 0, 0, 37, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 13957, 888, 0, 0, 0, 0, 0, 0, 809, 134864, 667, 0, 0, 0, 0, 0, 0, 2700, 56363, 3, 0, 0, 0, 0, 0, 0, 76, 331, 0, 0, 0, 0, 0, 0, 0, 8, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 11214, 405, 0, 0, 0, 0, 0, 0, 347, 34716, 870, 0, 0, 0, 0, 0, 0, 1228, 98532, 248, 0, 0, 0, 0, 0, 0, 1962, 25616, 0, 0, 0, 0, 0, 0, 0, 0, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 8, 0, 0, 0, 0, 0, 0, 0, 17022, 874, 0, 0, 0, 0, 0, 0, 1347, 209227, 11, 0, 0, 0, 0, 0, 0, 103, 839, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 162, 87, 0, 0, 0, 0, 0, 0, 5, 83945, 1128, 0, 0, 0, 0, 0, 0, 2586, 120913, 160, 0, 0, 0, 0, 0, 0, 628, 15770, 45, 0, 0, 0, 0, 0, 0, 275, 3733, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 379, 59, 0, 0, 0, 0, 0, 0, 25, 62154, 869, 0, 0, 0, 0, 0, 0, 2236, 109939, 47, 0, 0, 0, 0, 0, 0, 266, 4800, 10, 0, 0, 0, 0, 0, 0, 53, 1025, 1, 0, 0, 0, 0, 0, 0, 22, 3876, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 9405, 248, 0, 0, 0, 0, 0, 0, 195, 17934, 421, 0, 0, 0, 0, 0, 0, 903, 67031, 47, 0, 0, 0, 0, 0, 0, 1015, 2329, 0, 0, 0, 0, 0, 0, 0, 0, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 392, 50, 0, 0, 0, 0, 0, 0, 11, 140698, 1082, 0, 0, 0, 0, 0, 0, 3900, 80958, 46, 0, 0, 0, 0, 0, 0, 640, 2622, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 767, 216, 0, 0, 0, 0, 0, 0, 86, 181289, 295, 0, 0, 0, 0, 0, 0, 2992, 42023, 19, 0, 0, 0, 0, 0, 0, 81, 1621, 0, 0, 0, 0, 0, 0, 0, 3, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 2, 4008, 361, 0, 0, 0, 0, 0, 0, 192, 198703, 1092, 0, 0, 0, 0, 0, 0, 4939, 88324, 49, 0, 0, 0, 0, 0, 0, 293, 5050, 0, 0, 0, 0, 0, 0, 0, 23, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7216, 254, 0, 0, 0, 0, 0, 0, 359, 39897, 38, 0, 0, 0, 0, 0, 0, 136, 3094, 6, 0, 0, 0, 0, 0, 0, 62, 838, 0, 0, 0, 0, 0, 0, 0, 7, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 80, 0, 0, 0, 0, 0, 0, 1, 63165, 285, 0, 0, 0, 0, 0, 0, 1667, 16957, 2, 0, 0, 0, 0, 0, 0, 114, 266, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2430, 215, 0, 0, 0, 0, 0, 0, 163, 548863, 906, 0, 0, 0, 0, 0, 0, 5689, 124195, 275, 0, 0, 0, 0, 0, 0, 1979, 30970, 0, 0, 0, 0, 0, 0, 0, 26, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 975, 135, 0, 0, 0, 0, 0, 0, 38, 87256, 273, 0, 0, 0, 0, 0, 0, 1110, 18040, 63, 0, 0, 0, 0, 0, 0, 286, 9603, 15, 0, 0, 0, 0, 0, 0, 220, 2048, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 11, 0, 0, 0, 0, 0, 0, 4, 8655, 299, 0, 0, 0, 0, 0, 0, 354, 34086, 0, 0, 0, 0, 0, 0, 0, 51, 530, 0, 0, 0, 0, 0, 0, 0, 17, 504, 4, 0, 0, 0, 0, 0, 0, 18, 382, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 6, 0, 0, 0, 0, 0, 0, 8, 6755, 279, 0, 0, 0, 0, 0, 0, 258, 111143, 226, 0, 0, 0, 0, 0, 0, 972, 23902, 110, 0, 0, 0, 0, 0, 0, 432, 14749, 76, 0, 0, 0, 0, 0, 0, 510, 6970, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 37117, 1320, 0, 0, 0, 0, 0, 0, 1674, 68251, 376, 0, 0, 0, 0, 0, 0, 1877, 43863, 231, 0, 0, 0, 0, 0, 0, 506, 12062, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 497, 62, 0, 0, 0, 0, 0, 0, 24, 18025, 217, 0, 0, 0, 0, 0, 0, 475, 23383, 272, 0, 0, 0, 0, 0, 0, 1049, 17398, 0, 0, 0, 0, 0, 0, 0, 41, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1465, 314, 0, 0, 0, 0, 0, 0, 147, 131861, 191, 0, 0, 0, 0, 0, 0, 665, 21686, 81, 0, 0, 0, 0, 0, 0, 407, 7981, 12, 0, 0, 0, 0, 0, 0, 81, 2386, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 155, 26, 0, 0, 0, 0, 0, 0, 3, 7800, 240, 0, 0, 0, 0, 0, 0, 143, 19448, 443, 0, 0, 0, 0, 0, 0, 891, 85134, 237, 0, 0, 0, 0, 0, 0, 1853, 17583, 0, 0, 0, 0, 0, 0, 0, 0, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 114, 36, 0, 0, 0, 0, 0, 0, 5, 9455, 598, 0, 0, 0, 0, 0, 0, 202, 18853, 536, 0, 0, 0, 0, 0, 0, 759, 100469, 2506, 0, 0, 0, 0, 0, 0, 5227, 178209, 0, 0, 0, 0, 0, 0, 0, 0, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 162, 15, 0, 0, 0, 0, 0, 0, 6, 4758, 297, 0, 0, 0, 0, 0, 0, 132, 175945, 411, 0, 0, 0, 0, 0, 0, 2442, 36445, 79, 0, 0, 0, 0, 0, 0, 563, 6298, 2, 0, 0, 0, 0, 0, 0, 91, 360, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 61, 0, 0, 0, 0, 0, 0, 10, 35699, 1131, 0, 0, 0, 0, 0, 0, 1655, 75378, 40, 0, 0, 0, 0, 0, 0, 265, 4565, 15, 0, 0, 0, 0, 0, 0, 246, 3632, 0, 0, 0, 0, 0, 0, 0, 15, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 5237, 482, 0, 0, 0, 0, 0, 0, 298, 179800, 277, 0, 0, 0, 0, 0, 0, 1680, 21117, 30, 0, 0, 0, 0, 0, 0, 217, 1410, 1, 0, 0, 0, 0, 0, 0, 29, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4317, 201, 0, 0, 0, 0, 0, 0, 204, 136700, 184, 0, 0, 0, 0, 0, 0, 1014, 17162, 17, 0, 0, 0, 0, 0, 0, 131, 2074, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 9, 0, 0, 0, 0, 0, 0, 0, 30802, 862, 0, 0, 0, 0, 0, 0, 1402, 46440, 192, 0, 0, 0, 0, 0, 0, 1116, 14094, 9, 0, 0, 0, 0, 0, 0, 109, 1676, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 13, 0, 0, 0, 0, 0, 0, 0, 2306, 436, 0, 0, 0, 0, 0, 0, 178, 120853, 570, 0, 0, 0, 0, 0, 0, 2247, 41823, 17, 0, 0, 0, 0, 0, 0, 342, 954, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 0, 0, 0, 0, 0, 0, 0, 289, 17, 0, 0, 0, 0, 0, 0, 4, 94254, 899, 0, 0, 0, 0, 0, 0, 2602, 59655, 256, 0, 0, 0, 0, 0, 0, 914, 15307, 34, 0, 0, 0, 0, 0, 0, 290, 8650, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 6, 0, 0, 0, 0, 0, 0, 0, 2378, 267, 0, 0, 0, 0, 0, 0, 103, 134787, 258, 0, 0, 0, 0, 0, 0, 1236, 20084, 41, 0, 0, 0, 0, 0, 0, 338, 4819, 9, 0, 0, 0, 0, 0, 0, 25, 2104, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28067, 276, 0, 0, 0, 0, 0, 0, 736, 22681, 79, 0, 0, 0, 0, 0, 0, 299, 6395, 89, 0, 0, 0, 0, 0, 0, 286, 7398, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 701, 143, 0, 0, 0, 0, 0, 0, 31, 16701, 154, 0, 0, 0, 0, 0, 0, 577, 16704, 2, 0, 0, 0, 0, 0, 0, 63, 268, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 605, 50, 0, 0, 0, 0, 0, 0, 26, 82373, 1403, 0, 0, 0, 0, 0, 0, 1928, 164939, 1832, 0, 0, 0, 0, 0, 0, 5515, 199347, 274, 0, 0, 0, 0, 0, 0, 2537, 27073, 0, 0, 0, 0, 0, 0, 0, 0, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 321, 71, 0, 0, 0, 0, 0, 0, 12, 53868, 110, 0, 0, 0, 0, 0, 0, 1299, 8121, 3, 0, 0, 0, 0, 0, 0, 38, 166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1740, 145, 0, 0, 0, 0, 0, 0, 78, 27760, 28, 0, 0, 0, 0, 0, 0, 189, 3215, 1, 0, 0, 0, 0, 0, 0, 11, 168, 0, 0, 0, 0, 0, 0, 0, 5, 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
